,Aar,Mnd,Dag,Time,Ukedag,Pris_2021,Timestamp,Dato,Pris_2020,Production_2020,Consumption_2020,Production_2021,Consumption_2021,Forskjell_2020,Forskjell_2021
1130,2021,2,17,2,3,38.79,2021-02-17 02:00:00,2021-02-17,10.21,12322.0,15956.0,20899.0,18810.0,-3634.0,2089.0
1131,2021,2,17,3,3,38.77,2021-02-17 03:00:00,2021-02-17,10.14,11569.0,15863.0,19607.0,18701.0,-4294.0,906.0
1132,2021,2,17,4,3,39.43,2021-02-17 04:00:00,2021-02-17,10.17,11522.0,15894.0,19325.0,18748.0,-4372.0,577.0
1133,2021,2,17,5,3,40.11,2021-02-17 05:00:00,2021-02-17,10.76,13319.0,16449.0,19673.0,19207.0,-3130.0,466.0
1134,2021,2,17,6,3,41.06,2021-02-17 06:00:00,2021-02-17,12.67,17034.0,17654.0,21018.0,20681.0,-620.0,337.0
1135,2021,2,17,7,3,41.4,2021-02-17 07:00:00,2021-02-17,13.16,19423.0,18984.0,24978.0,22319.0,439.0,2659.0
1136,2021,2,17,8,3,43.62,2021-02-17 08:00:00,2021-02-17,13.35,20050.0,19312.0,25600.0,22552.0,738.0,3048.0
1137,2021,2,17,9,3,43.77,2021-02-17 09:00:00,2021-02-17,13.36,19593.0,19200.0,25896.0,22522.0,393.0,3374.0
1138,2021,2,17,10,3,43.08,2021-02-17 10:00:00,2021-02-17,13.34,19799.0,19283.0,25921.0,22366.0,516.0,3555.0
1139,2021,2,17,11,3,43.61,2021-02-17 11:00:00,2021-02-17,13.16,19399.0,18881.0,25201.0,22051.0,518.0,3150.0
1140,2021,2,17,12,3,42.64,2021-02-17 12:00:00,2021-02-17,13.04,18783.0,18596.0,24249.0,21941.0,187.0,2308.0
1141,2021,2,17,13,3,42.66,2021-02-17 13:00:00,2021-02-17,13.0,18526.0,18259.0,23879.0,21818.0,267.0,2061.0
1142,2021,2,17,14,3,43.0,2021-02-17 14:00:00,2021-02-17,13.02,18554.0,18137.0,23922.0,21668.0,417.0,2254.0
1143,2021,2,17,15,3,43.12,2021-02-17 15:00:00,2021-02-17,12.99,18751.0,18139.0,24578.0,21704.0,612.0,2874.0
1144,2021,2,17,16,3,42.77,2021-02-17 16:00:00,2021-02-17,13.12,19471.0,18437.0,25462.0,21938.0,1034.0,3524.0
1145,2021,2,17,17,3,42.2,2021-02-17 17:00:00,2021-02-17,13.28,20462.0,18620.0,26109.0,22091.0,1842.0,4018.0
1146,2021,2,17,18,3,41.4,2021-02-17 18:00:00,2021-02-17,13.24,19871.0,18357.0,25977.0,21950.0,1514.0,4027.0
1147,2021,2,17,19,3,40.89,2021-02-17 19:00:00,2021-02-17,13.11,19722.0,18256.0,25669.0,21832.0,1466.0,3837.0
1148,2021,2,17,20,3,40.6,2021-02-17 20:00:00,2021-02-17,12.78,18792.0,17936.0,25038.0,21600.0,856.0,3438.0
1149,2021,2,17,21,3,40.86,2021-02-17 21:00:00,2021-02-17,12.61,18338.0,17877.0,24167.0,21060.0,461.0,3107.0
1150,2021,2,17,22,3,40.91,2021-02-17 22:00:00,2021-02-17,12.3,17095.0,17239.0,23635.0,20318.0,-144.0,3317.0
1151,2021,2,17,23,3,40.43,2021-02-17 23:00:00,2021-02-17,11.09,16067.0,16540.0,22563.0,19652.0,-473.0,2911.0
1152,2021,2,18,0,4,40.21,2021-02-18 00:00:00,2021-02-18,10.47,14700.0,15944.0,21508.0,19137.0,-1244.0,2371.0
1153,2021,2,18,1,4,39.53,2021-02-18 01:00:00,2021-02-18,10.39,13896.0,15565.0,20877.0,18736.0,-1669.0,2141.0
1154,2021,2,18,2,4,40.37,2021-02-18 02:00:00,2021-02-18,9.67,13638.0,15549.0,20236.0,18635.0,-1911.0,1601.0
1155,2021,2,18,3,4,40.19,2021-02-18 03:00:00,2021-02-18,9.22,13128.0,15477.0,19867.0,18604.0,-2349.0,1263.0
1156,2021,2,18,4,4,39.16,2021-02-18 04:00:00,2021-02-18,9.61,13608.0,15762.0,19898.0,18836.0,-2154.0,1062.0
1157,2021,2,18,5,4,41.52,2021-02-18 05:00:00,2021-02-18,10.93,15018.0,16153.0,20747.0,19178.0,-1135.0,1569.0
1158,2021,2,18,6,4,39.79,2021-02-18 06:00:00,2021-02-18,11.68,17235.0,17137.0,23059.0,20403.0,98.0,2656.0
1159,2021,2,18,7,4,40.5,2021-02-18 07:00:00,2021-02-18,12.26,19509.0,18665.0,25029.0,21700.0,844.0,3329.0
1160,2021,2,18,8,4,40.85,2021-02-18 08:00:00,2021-02-18,12.19,19774.0,18995.0,25339.0,22121.0,779.0,3218.0
1161,2021,2,18,9,4,41.27,2021-02-18 09:00:00,2021-02-18,12.24,19722.0,19080.0,25330.0,21983.0,642.0,3347.0
1162,2021,2,18,10,4,41.53,2021-02-18 10:00:00,2021-02-18,12.08,19584.0,19279.0,25695.0,22217.0,305.0,3478.0
1163,2021,2,18,11,4,40.1,2021-02-18 11:00:00,2021-02-18,11.72,19442.0,19109.0,25374.0,22064.0,333.0,3310.0
1164,2021,2,18,12,4,38.33,2021-02-18 12:00:00,2021-02-18,11.24,18771.0,19017.0,24317.0,21628.0,-246.0,2689.0
1165,2021,2,18,13,4,38.0,2021-02-18 13:00:00,2021-02-18,11.25,18786.0,18876.0,23662.0,21402.0,-90.0,2260.0
1166,2021,2,18,14,4,37.89,2021-02-18 14:00:00,2021-02-18,11.9,18737.0,18402.0,23548.0,21299.0,335.0,2249.0
1167,2021,2,18,15,4,37.9,2021-02-18 15:00:00,2021-02-18,12.01,18564.0,18148.0,23479.0,21273.0,416.0,2206.0
1168,2021,2,18,16,4,38.2,2021-02-18 16:00:00,2021-02-18,12.29,18527.0,18366.0,24216.0,21623.0,161.0,2593.0
1169,2021,2,18,17,4,38.33,2021-02-18 17:00:00,2021-02-18,12.49,19338.0,18883.0,25169.0,21677.0,455.0,3492.0
1170,2021,2,18,18,4,40.52,2021-02-18 18:00:00,2021-02-18,12.53,19518.0,19133.0,25659.0,21809.0,385.0,3850.0
1171,2021,2,18,19,4,40.53,2021-02-18 19:00:00,2021-02-18,12.48,19085.0,19136.0,24902.0,21723.0,-51.0,3179.0
1172,2021,2,18,20,4,40.46,2021-02-18 20:00:00,2021-02-18,12.57,18730.0,18637.0,23419.0,21060.0,93.0,2359.0
1173,2021,2,18,21,4,40.86,2021-02-18 21:00:00,2021-02-18,12.38,18455.0,18170.0,21728.0,20243.0,285.0,1485.0
1174,2021,2,18,22,4,38.97,2021-02-18 22:00:00,2021-02-18,12.09,17393.0,17358.0,20599.0,19662.0,35.0,937.0
1175,2021,2,18,23,4,37.74,2021-02-18 23:00:00,2021-02-18,11.76,16581.0,16853.0,20036.0,19169.0,-272.0,867.0
1176,2021,2,19,0,5,38.46,2021-02-19 00:00:00,2021-02-19,11.01,16510.0,16501.0,19681.0,18681.0,9.0,1000.0
1177,2021,2,19,1,5,38.38,2021-02-19 01:00:00,2021-02-19,10.97,16773.0,16440.0,19437.0,18574.0,333.0,863.0
1178,2021,2,19,2,5,38.29,2021-02-19 02:00:00,2021-02-19,11.1,17256.0,16649.0,19174.0,18344.0,607.0,830.0
1179,2021,2,19,3,5,37.97,2021-02-19 03:00:00,2021-02-19,11.72,17562.0,16687.0,18730.0,18021.0,875.0,709.0
1180,2021,2,19,4,5,38.98,2021-02-19 04:00:00,2021-02-19,12.09,17889.0,16874.0,19077.0,18075.0,1015.0,1002.0
1181,2021,2,19,5,5,39.3,2021-02-19 05:00:00,2021-02-19,12.87,18511.0,17276.0,19980.0,18484.0,1235.0,1496.0
1182,2021,2,19,6,5,38.86,2021-02-19 06:00:00,2021-02-19,13.35,20293.0,18870.0,22826.0,19681.0,1423.0,3145.0
1183,2021,2,19,7,5,39.37,2021-02-19 07:00:00,2021-02-19,13.92,21292.0,20225.0,24891.0,21136.0,1067.0,3755.0
1184,2021,2,19,8,5,42.3,2021-02-19 08:00:00,2021-02-19,15.01,21637.0,20563.0,25420.0,21497.0,1074.0,3923.0
1185,2021,2,19,9,5,46.62,2021-02-19 09:00:00,2021-02-19,15.48,21709.0,20249.0,25728.0,21396.0,1460.0,4332.0
1186,2021,2,19,10,5,52.15,2021-02-19 10:00:00,2021-02-19,15.94,21373.0,19605.0,25427.0,21068.0,1768.0,4359.0
1187,2021,2,19,11,5,49.36,2021-02-19 11:00:00,2021-02-19,15.98,20789.0,19042.0,24548.0,20677.0,1747.0,3871.0
1188,2021,2,19,12,5,47.87,2021-02-19 12:00:00,2021-02-19,16.06,20299.0,18544.0,24206.0,20635.0,1755.0,3571.0
1189,2021,2,19,13,5,44.99,2021-02-19 13:00:00,2021-02-19,16.43,20037.0,18292.0,23768.0,20735.0,1745.0,3033.0
1190,2021,2,19,14,5,45.19,2021-02-19 14:00:00,2021-02-19,17.16,19827.0,18294.0,23682.0,20602.0,1533.0,3080.0
1191,2021,2,19,15,5,51.75,2021-02-19 15:00:00,2021-02-19,18.26,19880.0,18219.0,23608.0,20266.0,1661.0,3342.0
1192,2021,2,19,16,5,51.22,2021-02-19 16:00:00,2021-02-19,18.0,20158.0,18398.0,24036.0,20380.0,1760.0,3656.0
1193,2021,2,19,17,5,50.08,2021-02-19 17:00:00,2021-02-19,18.17,21544.0,18991.0,25016.0,20608.0,2553.0,4408.0
1194,2021,2,19,18,5,46.23,2021-02-19 18:00:00,2021-02-19,18.2,22093.0,19302.0,25504.0,20602.0,2791.0,4902.0
1195,2021,2,19,19,5,42.45,2021-02-19 19:00:00,2021-02-19,17.9,21776.0,19222.0,25418.0,20470.0,2554.0,4948.0
1196,2021,2,19,20,5,40.55,2021-02-19 20:00:00,2021-02-19,17.8,21537.0,19023.0,24279.0,19783.0,2514.0,4496.0
1197,2021,2,19,21,5,39.69,2021-02-19 21:00:00,2021-02-19,16.53,21359.0,18749.0,23376.0,19122.0,2610.0,4254.0
1198,2021,2,19,22,5,39.3,2021-02-19 22:00:00,2021-02-19,15.62,20833.0,18238.0,22127.0,18548.0,2595.0,3579.0
1199,2021,2,19,23,5,38.53,2021-02-19 23:00:00,2021-02-19,15.03,20318.0,17519.0,20112.0,17914.0,2799.0,2198.0
1200,2021,2,20,0,6,40.14,2021-02-20 00:00:00,2021-02-20,13.67,19609.0,17141.0,19630.0,17635.0,2468.0,1995.0
1201,2021,2,20,1,6,39.04,2021-02-20 01:00:00,2021-02-20,12.82,19139.0,16827.0,18281.0,17317.0,2312.0,964.0
1202,2021,2,20,2,6,37.68,2021-02-20 02:00:00,2021-02-20,12.55,18750.0,16687.0,17460.0,17038.0,2063.0,422.0
1203,2021,2,20,3,6,37.38,2021-02-20 03:00:00,2021-02-20,12.24,18655.0,16641.0,16739.0,17046.0,2014.0,-307.0
1204,2021,2,20,4,6,37.39,2021-02-20 04:00:00,2021-02-20,12.14,18683.0,16743.0,16407.0,16964.0,1940.0,-557.0
1205,2021,2,20,5,6,35.39,2021-02-20 05:00:00,2021-02-20,12.25,19033.0,17129.0,15809.0,16956.0,1904.0,-1147.0
1206,2021,2,20,6,6,37.45,2021-02-20 06:00:00,2021-02-20,12.17,20294.0,18405.0,16961.0,17470.0,1889.0,-509.0
1207,2021,2,20,7,6,37.55,2021-02-20 07:00:00,2021-02-20,12.29,21119.0,19521.0,17921.0,17853.0,1598.0,68.0
1208,2021,2,20,8,6,39.03,2021-02-20 08:00:00,2021-02-20,12.21,21223.0,19936.0,18802.0,18283.0,1287.0,519.0
1209,2021,2,20,9,6,39.53,2021-02-20 09:00:00,2021-02-20,12.12,21256.0,19919.0,18192.0,18708.0,1337.0,-516.0
1210,2021,2,20,10,6,37.6,2021-02-20 10:00:00,2021-02-20,12.09,21561.0,19983.0,17376.0,19270.0,1578.0,-1894.0
1211,2021,2,20,11,6,37.4,2021-02-20 11:00:00,2021-02-20,12.0,21547.0,19729.0,17013.0,19587.0,1818.0,-2574.0
1212,2021,2,20,12,6,36.77,2021-02-20 12:00:00,2021-02-20,11.77,20876.0,19635.0,16710.0,19394.0,1241.0,-2684.0
1213,2021,2,20,13,6,36.19,2021-02-20 13:00:00,2021-02-20,11.49,20527.0,19608.0,16601.0,19202.0,919.0,-2601.0
1214,2021,2,20,14,6,35.92,2021-02-20 14:00:00,2021-02-20,11.3,20367.0,19583.0,16690.0,19202.0,784.0,-2512.0
1215,2021,2,20,15,6,35.71,2021-02-20 15:00:00,2021-02-20,11.09,20045.0,19614.0,17191.0,19147.0,431.0,-1956.0
1216,2021,2,20,16,6,38.29,2021-02-20 16:00:00,2021-02-20,11.02,20312.0,19829.0,18325.0,18869.0,483.0,-544.0
1217,2021,2,20,17,6,41.47,2021-02-20 17:00:00,2021-02-20,11.43,20845.0,19857.0,20927.0,19383.0,988.0,1544.0
1218,2021,2,20,18,6,42.78,2021-02-20 18:00:00,2021-02-20,11.38,20543.0,19809.0,21656.0,19575.0,734.0,2081.0
1219,2021,2,20,19,6,41.3,2021-02-20 19:00:00,2021-02-20,10.87,19919.0,19437.0,20300.0,19390.0,482.0,910.0
1220,2021,2,20,20,6,37.61,2021-02-20 20:00:00,2021-02-20,10.5,18901.0,18825.0,17319.0,18584.0,76.0,-1265.0
1221,2021,2,20,21,6,34.51,2021-02-20 21:00:00,2021-02-20,9.99,17787.0,18351.0,15125.0,17933.0,-564.0,-2808.0
1222,2021,2,20,22,6,34.07,2021-02-20 22:00:00,2021-02-20,9.46,16540.0,17928.0,14837.0,17534.0,-1388.0,-2697.0
1223,2021,2,20,23,6,32.63,2021-02-20 23:00:00,2021-02-20,9.06,14771.0,17186.0,14111.0,17146.0,-2415.0,-3035.0
1224,2021,2,21,0,7,31.04,2021-02-21 00:00:00,2021-02-21,8.9,14950.0,16783.0,12917.0,16702.0,-1833.0,-3785.0
1225,2021,2,21,1,7,30.56,2021-02-21 01:00:00,2021-02-21,8.17,13937.0,16549.0,12338.0,16252.0,-2612.0,-3914.0
1226,2021,2,21,2,7,29.78,2021-02-21 02:00:00,2021-02-21,7.92,13441.0,16423.0,11937.0,15888.0,-2982.0,-3951.0
1227,2021,2,21,3,7,29.72,2021-02-21 03:00:00,2021-02-21,8.53,14591.0,16393.0,11833.0,15741.0,-1802.0,-3908.0
1228,2021,2,21,4,7,30.06,2021-02-21 04:00:00,2021-02-21,9.1,15320.0,16475.0,11790.0,15781.0,-1155.0,-3991.0
1229,2021,2,21,5,7,30.85,2021-02-21 05:00:00,2021-02-21,9.43,16740.0,16854.0,12196.0,16012.0,-114.0,-3816.0
1230,2021,2,21,6,7,31.01,2021-02-21 06:00:00,2021-02-21,10.25,18972.0,18031.0,13192.0,16552.0,941.0,-3360.0
1231,2021,2,21,7,7,31.14,2021-02-21 07:00:00,2021-02-21,11.82,20759.0,19538.0,13535.0,16843.0,1221.0,-3308.0
1232,2021,2,21,8,7,33.31,2021-02-21 08:00:00,2021-02-21,12.1,21222.0,19877.0,15017.0,17180.0,1345.0,-2163.0
1233,2021,2,21,9,7,35.85,2021-02-21 09:00:00,2021-02-21,12.27,21024.0,19546.0,16971.0,18009.0,1478.0,-1038.0
1234,2021,2,21,10,7,34.64,2021-02-21 10:00:00,2021-02-21,11.79,20664.0,19414.0,16400.0,18267.0,1250.0,-1867.0
1235,2021,2,21,11,7,34.38,2021-02-21 11:00:00,2021-02-21,11.29,20103.0,19114.0,16990.0,18516.0,989.0,-1526.0
1236,2021,2,21,12,7,34.89,2021-02-21 12:00:00,2021-02-21,10.44,19810.0,19179.0,17482.0,18454.0,631.0,-972.0
1237,2021,2,21,13,7,34.84,2021-02-21 13:00:00,2021-02-21,10.1,19527.0,19281.0,17359.0,18503.0,246.0,-1144.0
1238,2021,2,21,14,7,35.52,2021-02-21 14:00:00,2021-02-21,9.82,19139.0,19077.0,17765.0,18449.0,62.0,-684.0
1239,2021,2,21,15,7,37.27,2021-02-21 15:00:00,2021-02-21,9.65,18594.0,18864.0,18748.0,18523.0,-270.0,225.0
1240,2021,2,21,16,7,41.59,2021-02-21 16:00:00,2021-02-21,9.69,18637.0,18871.0,20893.0,18790.0,-234.0,2103.0
1241,2021,2,21,17,7,44.01,2021-02-21 17:00:00,2021-02-21,10.13,19307.0,19022.0,22522.0,19097.0,285.0,3425.0
1242,2021,2,21,18,7,46.2,2021-02-21 18:00:00,2021-02-21,10.21,19024.0,18908.0,23179.0,19099.0,116.0,4080.0
1243,2021,2,21,19,7,45.13,2021-02-21 19:00:00,2021-02-21,9.71,17921.0,18824.0,22999.0,18949.0,-903.0,4050.0
1244,2021,2,21,20,7,42.49,2021-02-21 20:00:00,2021-02-21,9.39,16721.0,18167.0,22846.0,18753.0,-1446.0,4093.0
1245,2021,2,21,21,7,42.02,2021-02-21 21:00:00,2021-02-21,9.14,15722.0,17626.0,22380.0,18378.0,-1904.0,4002.0
1246,2021,2,21,22,7,42.49,2021-02-21 22:00:00,2021-02-21,8.71,15048.0,17114.0,21648.0,17923.0,-2066.0,3725.0
1247,2021,2,21,23,7,40.9,2021-02-21 23:00:00,2021-02-21,7.61,14083.0,16494.0,20953.0,17446.0,-2411.0,3507.0
1248,2021,2,22,0,1,40.3,2021-02-22 00:00:00,2021-02-22,8.41,13579.0,15925.0,19757.0,16971.0,-2346.0,2786.0
1249,2021,2,22,1,1,39.59,2021-02-22 01:00:00,2021-02-22,6.75,12212.0,15564.0,19546.0,16706.0,-3352.0,2840.0
1250,2021,2,22,2,1,38.34,2021-02-22 02:00:00,2021-02-22,6.45,11878.0,15376.0,19174.0,16612.0,-3498.0,2562.0
1251,2021,2,22,3,1,38.21,2021-02-22 03:00:00,2021-02-22,6.29,11815.0,14988.0,18798.0,16646.0,-3173.0,2152.0
1252,2021,2,22,4,1,38.58,2021-02-22 04:00:00,2021-02-22,6.3,11882.0,14916.0,18910.0,16780.0,-3034.0,2130.0
1253,2021,2,22,5,1,40.73,2021-02-22 05:00:00,2021-02-22,6.57,12163.0,15291.0,20507.0,17177.0,-3128.0,3330.0
1254,2021,2,22,6,1,43.39,2021-02-22 06:00:00,2021-02-22,7.23,12858.0,15924.0,23912.0,18427.0,-3066.0,5485.0
1255,2021,2,22,7,1,47.11,2021-02-22 07:00:00,2021-02-22,7.48,13220.0,16080.0,25020.0,19422.0,-2860.0,5598.0
1256,2021,2,22,8,1,48.48,2021-02-22 08:00:00,2021-02-22,7.99,13958.0,16534.0,24997.0,19876.0,-2576.0,5121.0
1257,2021,2,22,9,1,47.64,2021-02-22 09:00:00,2021-02-22,8.65,14792.0,17135.0,24463.0,19975.0,-2343.0,4488.0
1258,2021,2,22,10,1,46.63,2021-02-22 10:00:00,2021-02-22,9.18,15619.0,17689.0,24339.0,19758.0,-2070.0,4581.0
1259,2021,2,22,11,1,45.72,2021-02-22 11:00:00,2021-02-22,9.22,15954.0,17766.0,24446.0,19714.0,-1812.0,4732.0
1260,2021,2,22,12,1,44.81,2021-02-22 12:00:00,2021-02-22,9.21,15882.0,17517.0,24555.0,19707.0,-1635.0,4848.0
1261,2021,2,22,13,1,43.88,2021-02-22 13:00:00,2021-02-22,8.97,15931.0,17403.0,24265.0,19626.0,-1472.0,4639.0
1262,2021,2,22,14,1,45.04,2021-02-22 14:00:00,2021-02-22,8.57,15474.0,17186.0,24375.0,19589.0,-1712.0,4786.0
1263,2021,2,22,15,1,46.14,2021-02-22 15:00:00,2021-02-22,8.57,15452.0,17147.0,24872.0,19587.0,-1695.0,5285.0
1264,2021,2,22,16,1,47.09,2021-02-22 16:00:00,2021-02-22,9.17,15561.0,17512.0,25160.0,19770.0,-1951.0,5390.0
1265,2021,2,22,17,1,47.09,2021-02-22 17:00:00,2021-02-22,9.66,16321.0,17969.0,25271.0,19738.0,-1648.0,5533.0
1266,2021,2,22,18,1,46.53,2021-02-22 18:00:00,2021-02-22,9.74,17157.0,18499.0,25255.0,19656.0,-1342.0,5599.0
1267,2021,2,22,19,1,45.23,2021-02-22 19:00:00,2021-02-22,9.52,16281.0,18339.0,24735.0,19393.0,-2058.0,5342.0
1268,2021,2,22,20,1,43.04,2021-02-22 20:00:00,2021-02-22,8.52,15285.0,17832.0,23402.0,18789.0,-2547.0,4613.0
1269,2021,2,22,21,1,42.04,2021-02-22 21:00:00,2021-02-22,7.48,14469.0,17433.0,22289.0,18456.0,-2964.0,3833.0
1270,2021,2,22,22,1,41.44,2021-02-22 22:00:00,2021-02-22,7.3,14242.0,17194.0,20866.0,17839.0,-2952.0,3027.0
1271,2021,2,22,23,1,38.94,2021-02-22 23:00:00,2021-02-22,7.31,14043.0,16801.0,19936.0,17492.0,-2758.0,2444.0
1272,2021,2,23,0,2,37.53,2021-02-23 00:00:00,2021-02-23,7.48,13183.0,16383.0,19187.0,16594.0,-3200.0,2593.0
1273,2021,2,23,1,2,36.62,2021-02-23 01:00:00,2021-02-23,7.51,12777.0,16186.0,18616.0,16091.0,-3409.0,2525.0
1274,2021,2,23,2,2,36.37,2021-02-23 02:00:00,2021-02-23,7.48,12375.0,15840.0,18678.0,16078.0,-3465.0,2600.0
1275,2021,2,23,3,2,36.55,2021-02-23 03:00:00,2021-02-23,7.46,11958.0,15627.0,19586.0,16247.0,-3669.0,3339.0
1276,2021,2,23,4,2,36.19,2021-02-23 04:00:00,2021-02-23,7.41,12197.0,15874.0,20018.0,16500.0,-3677.0,3518.0
1277,2021,2,23,5,2,36.82,2021-02-23 05:00:00,2021-02-23,7.47,12441.0,16020.0,20751.0,16836.0,-3579.0,3915.0
1278,2021,2,23,6,2,38.66,2021-02-23 06:00:00,2021-02-23,7.48,12574.0,16219.0,22996.0,18158.0,-3645.0,4838.0
1279,2021,2,23,7,2,38.43,2021-02-23 07:00:00,2021-02-23,7.51,12945.0,16386.0,24480.0,19274.0,-3441.0,5206.0
1280,2021,2,23,8,2,39.93,2021-02-23 08:00:00,2021-02-23,7.84,14139.0,16802.0,24594.0,19578.0,-2663.0,5016.0
1281,2021,2,23,9,2,40.73,2021-02-23 09:00:00,2021-02-23,9.37,16307.0,17314.0,24642.0,19809.0,-1007.0,4833.0
1282,2021,2,23,10,2,42.72,2021-02-23 10:00:00,2021-02-23,9.89,17626.0,17444.0,24836.0,19782.0,182.0,5054.0
1283,2021,2,23,11,2,41.46,2021-02-23 11:00:00,2021-02-23,9.69,17899.0,17283.0,23569.0,19345.0,616.0,4224.0
1284,2021,2,23,12,2,40.31,2021-02-23 12:00:00,2021-02-23,9.56,17595.0,17027.0,22470.0,19209.0,568.0,3261.0
1285,2021,2,23,13,2,39.67,2021-02-23 13:00:00,2021-02-23,9.63,17927.0,17218.0,20734.0,18631.0,709.0,2103.0
1286,2021,2,23,14,2,39.93,2021-02-23 14:00:00,2021-02-23,9.49,17686.0,17119.0,21133.0,18605.0,567.0,2528.0
1287,2021,2,23,15,2,40.25,2021-02-23 15:00:00,2021-02-23,9.36,17420.0,17139.0,22852.0,18798.0,281.0,4054.0
1288,2021,2,23,16,2,39.32,2021-02-23 16:00:00,2021-02-23,9.4,17525.0,17461.0,23757.0,18904.0,64.0,4853.0
1289,2021,2,23,17,2,38.42,2021-02-23 17:00:00,2021-02-23,10.75,19071.0,17905.0,24847.0,19397.0,1166.0,5450.0
1290,2021,2,23,18,2,37.26,2021-02-23 18:00:00,2021-02-23,11.41,19785.0,18284.0,25202.0,19525.0,1501.0,5677.0
1291,2021,2,23,19,2,36.8,2021-02-23 19:00:00,2021-02-23,10.79,18665.0,18219.0,24343.0,19268.0,446.0,5075.0
1292,2021,2,23,20,2,37.16,2021-02-23 20:00:00,2021-02-23,9.47,17167.0,18262.0,22714.0,18640.0,-1095.0,4074.0
1293,2021,2,23,21,2,37.12,2021-02-23 21:00:00,2021-02-23,9.18,15822.0,17957.0,21838.0,18151.0,-2135.0,3687.0
1294,2021,2,23,22,2,37.22,2021-02-23 22:00:00,2021-02-23,9.38,15751.0,17308.0,20779.0,17680.0,-1557.0,3099.0
1295,2021,2,23,23,2,35.63,2021-02-23 23:00:00,2021-02-23,8.79,14559.0,17081.0,18405.0,17017.0,-2522.0,1388.0
1296,2021,2,24,0,3,30.95,2021-02-24 00:00:00,2021-02-24,8.19,13598.0,16952.0,15275.0,16661.0,-3354.0,-1386.0
1297,2021,2,24,1,3,27.79,2021-02-24 01:00:00,2021-02-24,8.01,12976.0,16426.0,13352.0,16501.0,-3450.0,-3149.0
1298,2021,2,24,2,3,25.05,2021-02-24 02:00:00,2021-02-24,8.02,13452.0,16386.0,11983.0,15917.0,-2934.0,-3934.0
1299,2021,2,24,3,3,23.3,2021-02-24 03:00:00,2021-02-24,9.34,14763.0,16438.0,11638.0,15798.0,-1675.0,-4160.0
1300,2021,2,24,4,3,26.15,2021-02-24 04:00:00,2021-02-24,10.06,16563.0,16744.0,11865.0,15840.0,-181.0,-3975.0
1301,2021,2,24,5,3,28.39,2021-02-24 05:00:00,2021-02-24,11.19,18199.0,17108.0,13205.0,16301.0,1091.0,-3096.0
1302,2021,2,24,6,3,32.97,2021-02-24 06:00:00,2021-02-24,11.76,19983.0,18500.0,16795.0,17767.0,1483.0,-972.0
1303,2021,2,24,7,3,33.46,2021-02-24 07:00:00,2021-02-24,11.54,20568.0,20050.0,19238.0,19111.0,518.0,127.0
1304,2021,2,24,8,3,33.78,2021-02-24 08:00:00,2021-02-24,11.69,20783.0,20388.0,19986.0,19388.0,395.0,598.0
1305,2021,2,24,9,3,33.72,2021-02-24 09:00:00,2021-02-24,11.8,21038.0,20225.0,20010.0,19298.0,813.0,712.0
1306,2021,2,24,10,3,33.23,2021-02-24 10:00:00,2021-02-24,11.85,20436.0,19707.0,20070.0,19062.0,729.0,1008.0
1307,2021,2,24,11,3,32.75,2021-02-24 11:00:00,2021-02-24,11.86,20249.0,19255.0,19345.0,18745.0,994.0,600.0
1308,2021,2,24,12,3,32.95,2021-02-24 12:00:00,2021-02-24,11.84,20288.0,18953.0,18572.0,18778.0,1335.0,-206.0
1309,2021,2,24,13,3,32.69,2021-02-24 13:00:00,2021-02-24,12.01,20391.0,18854.0,18530.0,18672.0,1537.0,-142.0
1310,2021,2,24,14,3,32.36,2021-02-24 14:00:00,2021-02-24,12.27,20236.0,18799.0,19014.0,18773.0,1437.0,241.0
1311,2021,2,24,15,3,32.69,2021-02-24 15:00:00,2021-02-24,12.43,19789.0,18830.0,19144.0,18829.0,959.0,315.0
1312,2021,2,24,16,3,32.86,2021-02-24 16:00:00,2021-02-24,12.7,20152.0,19093.0,19632.0,18929.0,1059.0,703.0
1313,2021,2,24,17,3,33.18,2021-02-24 17:00:00,2021-02-24,13.01,20814.0,19451.0,20569.0,18880.0,1363.0,1689.0
1314,2021,2,24,18,3,33.24,2021-02-24 18:00:00,2021-02-24,14.77,21256.0,19690.0,20377.0,18847.0,1566.0,1530.0
1315,2021,2,24,19,3,33.1,2021-02-24 19:00:00,2021-02-24,14.79,21159.0,19660.0,18762.0,18314.0,1499.0,448.0
1316,2021,2,24,20,3,32.85,2021-02-24 20:00:00,2021-02-24,14.54,21262.0,19459.0,17179.0,18241.0,1803.0,-1062.0
1317,2021,2,24,21,3,32.19,2021-02-24 21:00:00,2021-02-24,14.85,21110.0,19108.0,16242.0,17894.0,2002.0,-1652.0
1318,2021,2,24,22,3,31.19,2021-02-24 22:00:00,2021-02-24,15.47,20457.0,18456.0,14972.0,17211.0,2001.0,-2239.0
1319,2021,2,24,23,3,28.97,2021-02-24 23:00:00,2021-02-24,11.68,18850.0,17746.0,13416.0,16611.0,1104.0,-3195.0
1320,2021,2,25,0,4,25.74,2021-02-25 00:00:00,2021-02-25,11.77,17835.0,17157.0,12799.0,16182.0,678.0,-3383.0
1321,2021,2,25,1,4,24.79,2021-02-25 01:00:00,2021-02-25,10.92,16724.0,16967.0,12450.0,16057.0,-243.0,-3607.0
