Aar;Mnd;Dag;Time;Ukedag;PrisOre
2020;11;24;13;2;8.02
2020;11;24;14;2;8.03
2020;11;24;15;2;7.73
2020;11;24;16;2;8.62
2020;11;24;17;2;8.84
2020;11;24;18;2;8.70
2020;11;24;19;2;8.62
2020;11;24;20;2;7.46
2020;11;24;21;2;6.93
2020;11;24;22;2;6.41
2020;11;24;23;2;5.36
2020;11;25;0;3;4.74
2020;11;25;1;3;4.59
2020;11;25;2;3;4.44
2020;11;25;3;3;4.36
2020;11;25;4;3;4.28
2020;11;25;5;3;4.36
2020;11;25;6;3;4.89
2020;11;25;7;3;5.70
2020;11;25;8;3;6.78
2020;11;25;9;3;6.92
2020;11;25;10;3;6.88
2020;11;25;11;3;6.43
2020;11;25;12;3;6.62
2020;11;25;13;3;6.37
2020;11;25;14;3;6.72
2020;11;25;15;3;6.80
2020;11;25;16;3;6.82
2020;11;25;17;3;6.74
2020;11;25;18;3;6.77
2020;11;25;19;3;6.48
2020;11;25;20;3;6.71
2020;11;25;21;3;6.06
2020;11;25;22;3;6.06
2020;11;25;23;3;5.35
2020;11;26;0;4;4.76
2020;11;26;1;4;4.61
2020;11;26;2;4;4.65
2020;11;26;3;4;4.67
2020;11;26;4;4;4.90
2020;11;26;5;4;5.47
2020;11;26;6;4;6.08
2020;11;26;7;4;6.64
2020;11;26;8;4;6.93
2020;11;26;9;4;8.11
2020;11;26;10;4;8.61
2020;11;26;11;4;8.85
2020;11;26;12;4;8.96
2020;11;26;13;4;8.96
2020;11;26;14;4;8.93
2020;11;26;15;4;8.63
2020;11;26;16;4;8.45
2020;11;26;17;4;8.80
2020;11;26;18;4;8.59
2020;11;26;19;4;7.60
2020;11;26;20;4;7.31
2020;11;26;21;4;6.91
2020;11;26;22;4;7.32
2020;11;26;23;4;7.40
2020;11;27;0;5;7.49
2020;11;27;1;5;8.14
2020;11;27;2;5;7.96
2020;11;27;3;5;7.69
2020;11;27;4;5;7.54
2020;11;27;5;5;7.45
2020;11;27;6;5;7.64
2020;11;27;7;5;8.23
2020;11;27;8;5;9.68
2020;11;27;9;5;9.99
2020;11;27;10;5;10.03
2020;11;27;11;5;10.11
2020;11;27;12;5;9.96
2020;11;27;13;5;9.95
2020;11;27;14;5;9.93
2020;11;27;15;5;9.90
2020;11;27;16;5;10.08
2020;11;27;17;5;10.13
2020;11;27;18;5;10.14
2020;11;27;19;5;10.12
2020;11;27;20;5;10.06
2020;11;27;21;5;9.82
2020;11;27;22;5;9.85
2020;11;27;23;5;9.74
2020;11;28;0;6;9.38
2020;11;28;1;6;10.43
2020;11;28;2;6;10.38
2020;11;28;3;6;10.34
2020;11;28;4;6;10.32
2020;11;28;5;6;10.30
2020;11;28;6;6;10.32
2020;11;28;7;6;10.39
2020;11;28;8;6;10.48
2020;11;28;9;6;10.58
2020;11;28;10;6;10.92
2020;11;28;11;6;11.37
2020;11;28;12;6;11.34
2020;11;28;13;6;11.13
2020;11;28;14;6;10.85
2020;11;28;15;6;10.72
2020;11;28;16;6;10.88
2020;11;28;17;6;11.09
2020;11;28;18;6;11.22
2020;11;28;19;6;10.88
2020;11;28;20;6;10.63
2020;11;28;21;6;10.49
2020;11;28;22;6;10.42
2020;11;28;23;6;10.36
2020;11;29;0;7;10.28
2020;11;29;1;7;11.13
2020;11;29;2;7;11.08
2020;11;29;3;7;11.08
2020;11;29;4;7;11.12
2020;11;29;5;7;11.12
2020;11;29;6;7;11.29
2020;11;29;7;7;11.77
2020;11;29;8;7;11.82
2020;11;29;9;7;12.39
2020;11;29;10;7;12.67
2020;11;29;11;7;13.04
2020;11;29;12;7;13.06
2020;11;29;13;7;12.25
2020;11;29;14;7;12.09
2020;11;29;15;7;12.12
2020;11;29;16;7;12.31
2020;11;29;17;7;12.46
2020;11;29;18;7;12.69
2020;11;29;19;7;12.53
2020;11;29;20;7;12.37
2020;11;29;21;7;12.10
2020;11;29;22;7;11.69
2020;11;29;23;7;11.18
2020;11;30;0;1;10.72
2020;11;30;1;1;10.42
2020;11;30;2;1;10.35
2020;11;30;3;1;10.30
2020;11;30;4;1;10.29
2020;11;30;5;1;10.34
2020;11;30;6;1;10.36
2020;11;30;7;1;10.59
2020;11;30;8;1;11.42
2020;11;30;9;1;12.23
2020;11;30;10;1;12.67
2020;11;30;11;1;12.74
2020;11;30;12;1;12.57
2020;11;30;13;1;12.51
2020;11;30;14;1;12.50
2020;11;30;15;1;12.50
2020;11;30;16;1;12.50
2020;11;30;17;1;12.15
2020;11;30;18;1;11.79
2020;11;30;19;1;11.63
2020;11;30;20;1;11.33
2020;11;30;21;1;11.07
2020;11;30;22;1;10.97
2020;11;30;23;1;10.87
2020;12;1;0;2;10.69
2020;12;1;1;2;10.91
2020;12;1;2;2;10.78
2020;12;1;3;2;10.70
2020;12;1;4;2;10.69
2020;12;1;5;2;10.80
2020;12;1;6;2;11.02
2020;12;1;7;2;11.81
2020;12;1;8;2;12.21
2020;12;1;9;2;12.35
2020;12;1;10;2;11.93
2020;12;1;11;2;12.00
2020;12;1;12;2;12.09
2020;12;1;13;2;12.06
2020;12;1;14;2;12.29
2020;12;1;15;2;12.26
2020;12;1;16;2;12.53
2020;12;1;17;2;12.98
2020;12;1;18;2;14.51
2020;12;1;19;2;12.63
2020;12;1;20;2;12.74
2020;12;1;21;2;13.92
2020;12;1;22;2;12.21
2020;12;1;23;2;11.87
2020;12;2;0;3;11.47
2020;12;2;1;3;11.53
2020;12;2;2;3;11.37
2020;12;2;3;3;11.05
2020;12;2;4;3;10.44
2020;12;2;5;3;10.11
2020;12;2;6;3;10.12
2020;12;2;7;3;11.02
2020;12;2;8;3;11.54
2020;12;2;9;3;12.10
2020;12;2;10;3;11.96
2020;12;2;11;3;12.10
2020;12;2;12;3;11.91
2020;12;2;13;3;11.68
2020;12;2;14;3;11.83
2020;12;2;15;3;11.70
2020;12;2;16;3;11.58
2020;12;2;17;3;11.52
2020;12;2;18;3;11.28
2020;12;2;19;3;11.38
2020;12;2;20;3;11.54
2020;12;2;21;3;11.37
2020;12;2;22;3;11.16
2020;12;2;23;3;10.93
2020;12;3;0;4;10.63
2020;12;3;1;4;9.86
2020;12;3;2;4;9.11
2020;12;3;3;4;8.80
2020;12;3;4;4;8.97
2020;12;3;5;4;9.61
2020;12;3;6;4;10.44
2020;12;3;7;4;10.85
2020;12;3;8;4;11.10
2020;12;3;9;4;11.23
2020;12;3;10;4;11.25
2020;12;3;11;4;11.21
2020;12;3;12;4;11.18
2020;12;3;13;4;11.00
2020;12;3;14;4;11.06
2020;12;3;15;4;11.05
2020;12;3;16;4;11.16
2020;12;3;17;4;11.16
2020;12;3;18;4;11.15
2020;12;3;19;4;11.09
2020;12;3;20;4;11.05
2020;12;3;21;4;10.99
2020;12;3;22;4;10.94
2020;12;3;23;4;10.88
2020;12;4;0;5;10.81
2020;12;4;1;5;11.80
2020;12;4;2;5;11.48
2020;12;4;3;5;11.31
2020;12;4;4;5;11.28
2020;12;4;5;5;11.33
2020;12;4;6;5;11.96
2020;12;4;7;5;11.92
2020;12;4;8;5;12.22
2020;12;4;9;5;12.98
2020;12;4;10;5;13.02
2020;12;4;11;5;13.20
2020;12;4;12;5;13.26
2020;12;4;13;5;13.33
2020;12;4;14;5;13.38
2020;12;4;15;5;13.51
2020;12;4;16;5;13.28
2020;12;4;17;5;13.45
2020;12;4;18;5;13.45
2020;12;4;19;5;13.16
2020;12;4;20;5;12.96
2020;12;4;21;5;12.86
2020;12;4;22;5;13.76
2020;12;4;23;5;13.60
2020;12;5;0;6;13.43
2020;12;5;1;6;14.05
2020;12;5;2;6;14.14
2020;12;5;3;6;14.29
2020;12;5;4;6;14.55
2020;12;5;5;6;14.98
2020;12;5;6;6;15.73
2020;12;5;7;6;15.04
2020;12;5;8;6;14.45
2020;12;5;9;6;14.79
2020;12;5;10;6;15.76
2020;12;5;11;6;16.84
2020;12;5;12;6;17.17
2020;12;5;13;6;16.99
2020;12;5;14;6;16.68
2020;12;5;15;6;16.60
2020;12;5;16;6;17.62
2020;12;5;17;6;18.51
2020;12;5;18;6;18.35
2020;12;5;19;6;16.13
2020;12;5;20;6;15.14
2020;12;5;21;6;14.53
2020;12;5;22;6;16.07
2020;12;5;23;6;15.10
2020;12;6;0;7;14.26
2020;12;6;1;7;15.29
2020;12;6;2;7;14.65
2020;12;6;3;7;14.09
2020;12;6;4;7;13.39
2020;12;6;5;7;13.30
2020;12;6;6;7;13.41
2020;12;6;7;7;12.32
2020;12;6;8;7;11.96
2020;12;6;9;7;12.69
2020;12;6;10;7;13.81
2020;12;6;11;7;14.37
2020;12;6;12;7;14.70
2020;12;6;13;7;14.87
2020;12;6;14;7;14.97
2020;12;6;15;7;15.11
2020;12;6;16;7;15.72
2020;12;6;17;7;15.80
2020;12;6;18;7;15.83
2020;12;6;19;7;15.74
2020;12;6;20;7;15.69
2020;12;6;21;7;15.51
2020;12;6;22;7;20.10
2020;12;6;23;7;18.70
2020;12;7;0;1;17.19
2020;12;7;1;1;14.57
2020;12;7;2;1;13.22
2020;12;7;3;1;12.58
2020;12;7;4;1;12.22
2020;12;7;5;1;12.80
2020;12;7;6;1;14.75
2020;12;7;7;1;15.02
2020;12;7;8;1;14.98
2020;12;7;9;1;15.04
2020;12;7;10;1;14.86
2020;12;7;11;1;14.65
2020;12;7;12;1;14.56
2020;12;7;13;1;14.46
2020;12;7;14;1;14.23
2020;12;7;15;1;14.00
2020;12;7;16;1;13.97
2020;12;7;17;1;13.94
2020;12;7;18;1;13.86
2020;12;7;19;1;13.61
2020;12;7;20;1;13.29
2020;12;7;21;1;13.11
2020;12;7;22;1;13.76
2020;12;7;23;1;13.25
2020;12;8;0;2;12.15
2020;12;8;1;2;12.84
2020;12;8;2;2;12.46
2020;12;8;3;2;12.44
2020;12;8;4;2;12.44
2020;12;8;5;2;12.50
2020;12;8;6;2;12.88
2020;12;8;7;2;13.02
2020;12;8;8;2;13.33
2020;12;8;9;2;13.90
2020;12;8;10;2;13.89
2020;12;8;11;2;13.95
2020;12;8;12;2;14.10
2020;12;8;13;2;14.31
2020;12;8;14;2;14.52
2020;12;8;15;2;14.59
2020;12;8;16;2;14.74
2020;12;8;17;2;14.82
2020;12;8;18;2;14.79
2020;12;8;19;2;14.65
2020;12;8;20;2;14.37
2020;12;8;21;2;13.92
2020;12;8;22;2;14.74
2020;12;8;23;2;14.27
2020;12;9;0;3;13.50
2020;12;9;1;3;13.89
2020;12;9;2;3;13.70
2020;12;9;3;3;13.60
2020;12;9;4;3;13.59
2020;12;9;5;3;13.60
2020;12;9;6;3;13.84
2020;12;9;7;3;13.80
2020;12;9;8;3;14.14
2020;12;9;9;3;15.02
2020;12;9;10;3;15.45
2020;12;9;11;3;15.61
2020;12;9;12;3;15.69
2020;12;9;13;3;15.82
2020;12;9;14;3;15.96
2020;12;9;15;3;16.58
2020;12;9;16;3;15.88
2020;12;9;17;3;15.96
2020;12;9;18;3;15.95
2020;12;9;19;3;15.86
2020;12;9;20;3;15.78
2020;12;9;21;3;15.70
2020;12;9;22;3;17.48
2020;12;9;23;3;17.15
2020;12;10;0;4;15.89
2020;12;10;1;4;16.13
2020;12;10;2;4;15.87
2020;12;10;3;4;15.69
2020;12;10;4;4;15.65
2020;12;10;5;4;15.51
2020;12;10;6;4;15.61
2020;12;10;7;4;15.38
2020;12;10;8;4;15.68
2020;12;10;9;4;15.87
2020;12;10;10;4;15.60
2020;12;10;11;4;15.51
2020;12;10;12;4;15.59
2020;12;10;13;4;15.55
2020;12;10;14;4;15.68
2020;12;10;15;4;15.49
2020;12;10;16;4;15.43
2020;12;10;17;4;15.27
2020;12;10;18;4;15.13
2020;12;10;19;4;15.00
2020;12;10;20;4;14.91
2020;12;10;21;4;14.61
2020;12;10;22;4;15.13
2020;12;10;23;4;14.72
2020;12;11;0;5;14.03
2020;12;11;1;5;14.57
2020;12;11;2;5;14.23
2020;12;11;3;5;13.99
2020;12;11;4;5;13.85
2020;12;11;5;5;13.86
2020;12;11;6;5;14.13
2020;12;11;7;5;14.29
2020;12;11;8;5;14.58
2020;12;11;9;5;15.06
2020;12;11;10;5;15.04
2020;12;11;11;5;15.03
2020;12;11;12;5;15.03
2020;12;11;13;5;15.05
2020;12;11;14;5;15.09
2020;12;11;15;5;15.16
2020;12;11;16;5;15.09
2020;12;11;17;5;15.08
2020;12;11;18;5;15.05
2020;12;11;19;5;14.94
2020;12;11;20;5;14.80
2020;12;11;21;5;14.57
2020;12;11;22;5;15.06
2020;12;11;23;5;14.86
2020;12;12;0;6;14.57
2020;12;12;1;6;14.52
2020;12;12;2;6;14.42
2020;12;12;3;6;14.37
2020;12;12;4;6;14.37
2020;12;12;5;6;14.39
2020;12;12;6;6;14.46
2020;12;12;7;6;14.30
2020;12;12;8;6;14.29
2020;12;12;9;6;14.50
2020;12;12;10;6;14.67
2020;12;12;11;6;14.99
2020;12;12;12;6;15.14
2020;12;12;13;6;15.16
2020;12;12;14;6;15.26
2020;12;12;15;6;15.38
2020;12;12;16;6;15.56
2020;12;12;17;6;15.77
2020;12;12;18;6;16.10
2020;12;12;19;6;16.19
2020;12;12;20;6;16.23
2020;12;12;21;6;15.67
2020;12;12;22;6;17.04
2020;12;12;23;6;16.91
2020;12;13;0;7;16.70
2020;12;13;1;7;18.41
2020;12;13;2;7;18.16
2020;12;13;3;7;18.10
2020;12;13;4;7;18.07
2020;12;13;5;7;18.06
2020;12;13;6;7;18.10
2020;12;13;7;7;16.85
2020;12;13;8;7;16.41
2020;12;13;9;7;16.39
2020;12;13;10;7;16.70
2020;12;13;11;7;17.11
2020;12;13;12;7;17.22
2020;12;13;13;7;17.24
2020;12;13;14;7;17.25
2020;12;13;15;7;17.38
2020;12;13;16;7;17.67
2020;12;13;17;7;18.04
2020;12;13;18;7;17.70
2020;12;13;19;7;17.51
2020;12;13;20;7;17.24
2020;12;13;21;7;16.76
2020;12;13;22;7;19.60
2020;12;13;23;7;17.50
2020;12;14;0;1;16.58
2020;12;14;1;1;16.41
2020;12;14;2;1;16.03
2020;12;14;3;1;15.44
2020;12;14;4;1;15.16
2020;12;14;5;1;15.06
2020;12;14;6;1;15.26
2020;12;14;7;1;15.10
2020;12;14;8;1;15.75
2020;12;14;9;1;16.19
2020;12;14;10;1;16.07
2020;12;14;11;1;15.90
2020;12;14;12;1;15.83
2020;12;14;13;1;15.76
2020;12;14;14;1;15.78
2020;12;14;15;1;15.74
2020;12;14;16;1;15.78
2020;12;14;17;1;15.75
2020;12;14;18;1;15.59
2020;12;14;19;1;15.45
2020;12;14;20;1;15.34
2020;12;14;21;1;15.22
2020;12;14;22;1;15.82
2020;12;14;23;1;15.75
2020;12;15;0;2;15.39
2020;12;15;1;2;14.91
2020;12;15;2;2;14.83
2020;12;15;3;2;14.87
2020;12;15;4;2;14.96
2020;12;15;5;2;15.08
2020;12;15;6;2;16.14
2020;12;15;7;2;16.29
2020;12;15;8;2;16.78
2020;12;15;9;2;18.18
2020;12;15;10;2;20.48
2020;12;15;11;2;21.17
2020;12;15;12;2;21.10
2020;12;15;13;2;20.35
2020;12;15;14;2;20.34
2020;12;15;15;2;20.39
2020;12;15;16;2;21.47
2020;12;15;17;2;22.28
2020;12;15;18;2;21.36
2020;12;15;19;2;20.92
2020;12;15;20;2;20.39
2020;12;15;21;2;19.44
2020;12;15;22;2;25.32
2020;12;15;23;2;24.19
2020;12;16;0;3;21.48
2020;12;16;1;3;21.40
2020;12;16;2;3;20.12
2020;12;16;3;3;18.54
2020;12;16;4;3;17.64
2020;12;16;5;3;17.33
2020;12;16;6;3;17.40
2020;12;16;7;3;17.00
2020;12;16;8;3;18.88
2020;12;16;9;3;21.33
2020;12;16;10;3;26.13
2020;12;16;11;3;26.09
2020;12;16;12;3;26.08
2020;12;16;13;3;24.36
2020;12;16;14;3;26.07
2020;12;16;15;3;24.01
2020;12;16;16;3;26.53
2020;12;16;17;3;20.33
2020;12;16;18;3;20.20
2020;12;16;19;3;19.85
2020;12;16;20;3;19.78
2020;12;16;21;3;19.32
2020;12;16;22;3;23.53
2020;12;16;23;3;23.04
2020;12;17;0;4;21.89
2020;12;17;1;4;20.78
2020;12;17;2;4;19.42
2020;12;17;3;4;19.00
2020;12;17;4;4;17.72
2020;12;17;5;4;16.54
2020;12;17;6;4;16.06
2020;12;17;7;4;16.01
2020;12;17;8;4;16.27
2020;12;17;9;4;17.14
2020;12;17;10;4;16.82
2020;12;17;11;4;16.71
2020;12;17;12;4;16.69
2020;12;17;13;4;16.68
2020;12;17;14;4;16.75
2020;12;17;15;4;17.10
2020;12;17;16;4;16.98
2020;12;17;17;4;17.13
2020;12;17;18;4;17.12
2020;12;17;19;4;17.04
2020;12;17;20;4;16.82
2020;12;17;21;4;16.91
2020;12;17;22;4;19.34
2020;12;17;23;4;19.20
2020;12;18;0;5;18.98
2020;12;18;1;5;17.11
2020;12;18;2;5;17.11
2020;12;18;3;5;17.16
2020;12;18;4;5;17.43
2020;12;18;5;5;17.90
2020;12;18;6;5;18.37
2020;12;18;7;5;18.33
2020;12;18;8;5;18.51
2020;12;18;9;5;18.26
2020;12;18;10;5;18.06
2020;12;18;11;5;17.31
2020;12;18;12;5;16.91
2020;12;18;13;5;16.54
2020;12;18;14;5;16.46
2020;12;18;15;5;16.47
2020;12;18;16;5;16.47
2020;12;18;17;5;16.45
2020;12;18;18;5;16.53
2020;12;18;19;5;16.49
2020;12;18;20;5;16.73
2020;12;18;21;5;16.70
2020;12;18;22;5;17.41
2020;12;18;23;5;17.41
2020;12;19;0;6;17.02
2020;12;19;1;6;16.16
2020;12;19;2;6;15.62
2020;12;19;3;6;14.83
2020;12;19;4;6;14.60
2020;12;19;5;6;14.52
2020;12;19;6;6;14.61
2020;12;19;7;6;14.47
2020;12;19;8;6;14.48
2020;12;19;9;6;14.83
2020;12;19;10;6;15.83
2020;12;19;11;6;16.05
2020;12;19;12;6;16.06
2020;12;19;13;6;15.83
2020;12;19;14;6;15.70
2020;12;19;15;6;15.73
2020;12;19;16;6;15.95
2020;12;19;17;6;15.97
2020;12;19;18;6;15.75
2020;12;19;19;6;15.60
2020;12;19;20;6;14.83
2020;12;19;21;6;14.54
2020;12;19;22;6;14.88
2020;12;19;23;6;14.65
2020;12;20;0;7;14.51
2020;12;20;1;7;13.99
2020;12;20;2;7;12.97
2020;12;20;3;7;12.69
2020;12;20;4;7;12.56
2020;12;20;5;7;12.69
2020;12;20;6;7;12.91
2020;12;20;7;7;13.24
2020;12;20;8;7;13.63
2020;12;20;9;7;14.24
2020;12;20;10;7;14.39
2020;12;20;11;7;14.48
2020;12;20;12;7;14.55
2020;12;20;13;7;14.59
2020;12;20;14;7;14.82
2020;12;20;15;7;15.24
2020;12;20;16;7;15.06
2020;12;20;17;7;14.89
2020;12;20;18;7;15.03
2020;12;20;19;7;14.60
2020;12;20;20;7;14.52
2020;12;20;21;7;14.48
2020;12;20;22;7;15.72
2020;12;20;23;7;15.68
2020;12;21;0;1;13.96
2020;12;21;1;1;12.86
2020;12;21;2;1;12.11
2020;12;21;3;1;12.43
2020;12;21;4;1;12.68
2020;12;21;5;1;13.81
2020;12;21;6;1;14.68
2020;12;21;7;1;14.88
2020;12;21;8;1;15.16
2020;12;21;9;1;15.51
2020;12;21;10;1;15.53
2020;12;21;11;1;15.54
2020;12;21;12;1;15.51
2020;12;21;13;1;15.38
2020;12;21;14;1;15.30
2020;12;21;15;1;15.27
2020;12;21;16;1;15.28
2020;12;21;17;1;15.42
2020;12;21;18;1;15.39
2020;12;21;19;1;15.48
2020;12;21;20;1;15.47
2020;12;21;21;1;15.63
2020;12;21;22;1;15.78
2020;12;21;23;1;14.29
2020;12;22;0;2;10.57
2020;12;22;1;2;7.97
2020;12;22;2;2;6.60
2020;12;22;3;2;6.20
2020;12;22;4;2;6.52
2020;12;22;5;2;10.14
2020;12;22;6;2;13.64
2020;12;22;7;2;14.41
2020;12;22;8;2;14.48
2020;12;22;9;2;14.65
2020;12;22;10;2;14.67
2020;12;22;11;2;14.64
2020;12;22;12;2;14.84
2020;12;22;13;2;15.00
2020;12;22;14;2;15.52
2020;12;22;15;2;15.75
2020;12;22;16;2;15.98
2020;12;22;17;2;16.01
2020;12;22;18;2;15.86
2020;12;22;19;2;15.63
2020;12;22;20;2;15.48
2020;12;22;21;2;15.67
2020;12;22;22;2;14.95
2020;12;22;23;2;14.47
2020;12;23;0;3;14.29
2020;12;23;1;3;14.10
2020;12;23;2;3;13.87
2020;12;23;3;3;13.90
2020;12;23;4;3;13.92
2020;12;23;5;3;13.89
2020;12;23;6;3;14.04
2020;12;23;7;3;14.25
2020;12;23;8;3;14.30
2020;12;23;9;3;14.33
2020;12;23;10;3;14.39
2020;12;23;11;3;14.39
2020;12;23;12;3;14.38
2020;12;23;13;3;14.40
2020;12;23;14;3;14.42
2020;12;23;15;3;14.44
2020;12;23;16;3;14.44
2020;12;23;17;3;14.43
2020;12;23;18;3;14.42
2020;12;23;19;3;14.40
2020;12;23;20;3;14.37
2020;12;23;21;3;14.31
2020;12;23;22;3;14.25
2020;12;23;23;3;14.14
2020;12;24;0;4;14.11
2020;12;24;1;4;13.46
2020;12;24;2;4;11.68
2020;12;24;3;4;10.93
2020;12;24;4;4;10.14
2020;12;24;5;4;11.68
2020;12;24;6;4;12.50
2020;12;24;7;4;14.24
2020;12;24;8;4;14.16
2020;12;24;9;4;14.50
2020;12;24;10;4;14.95
2020;12;24;11;4;15.02
2020;12;24;12;4;15.04
2020;12;24;13;4;15.02
2020;12;24;14;4;15.03
2020;12;24;15;4;15.27
2020;12;24;16;4;15.10
2020;12;24;17;4;14.93
2020;12;24;18;4;14.70
2020;12;24;19;4;14.71
2020;12;24;20;4;14.83
2020;12;24;21;4;14.66
2020;12;24;22;4;14.82
2020;12;24;23;4;14.66
2020;12;25;0;5;14.77
2020;12;25;1;5;14.42
2020;12;25;2;5;14.15
2020;12;25;3;5;13.51
2020;12;25;4;5;13.90
2020;12;25;5;5;14.54
2020;12;25;6;5;13.99
2020;12;25;7;5;15.42
2020;12;25;8;5;17.25
2020;12;25;9;5;17.47
2020;12;25;10;5;17.53
2020;12;25;11;5;17.58
2020;12;25;12;5;17.67
2020;12;25;13;5;17.45
2020;12;25;14;5;17.32
2020;12;25;15;5;17.38
2020;12;25;16;5;16.98
2020;12;25;17;5;15.60
2020;12;25;18;5;15.11
2020;12;25;19;5;14.70
2020;12;25;20;5;14.60
2020;12;25;21;5;14.23
2020;12;25;22;5;14.02
2020;12;25;23;5;13.89
2020;12;26;0;6;14.08
2020;12;26;1;6;14.01
2020;12;26;2;6;13.95
2020;12;26;3;6;13.98
2020;12;26;4;6;14.09
2020;12;26;5;6;14.31
2020;12;26;6;6;14.54
2020;12;26;7;6;14.62
2020;12;26;8;6;14.50
2020;12;26;9;6;14.96
2020;12;26;10;6;15.10
2020;12;26;11;6;15.14
2020;12;26;12;6;15.13
2020;12;26;13;6;15.09
2020;12;26;14;6;15.05
2020;12;26;15;6;15.08
2020;12;26;16;6;15.03
2020;12;26;17;6;14.83
2020;12;26;18;6;15.08
2020;12;26;19;6;14.85
2020;12;26;20;6;12.35
2020;12;26;21;6;12.19
2020;12;26;22;6;10.79
2020;12;26;23;6;9.77
2020;12;27;0;7;8.53
2020;12;27;1;7;5.51
2020;12;27;2;7;4.46
2020;12;27;3;7;3.32
2020;12;27;4;7;3.26
2020;12;27;5;7;3.93
2020;12;27;6;7;4.20
2020;12;27;7;7;4.37
2020;12;27;8;7;5.18
2020;12;27;9;7;6.26
2020;12;27;10;7;9.68
2020;12;27;11;7;9.93
2020;12;27;12;7;9.95
2020;12;27;13;7;9.98
2020;12;27;14;7;10.29
2020;12;27;15;7;11.27
2020;12;27;16;7;11.58
2020;12;27;17;7;11.76
2020;12;27;18;7;11.74
2020;12;27;19;7;10.55
2020;12;27;20;7;10.43
2020;12;27;21;7;10.30
2020;12;27;22;7;10.86
2020;12;27;23;7;6.89
2020;12;28;0;1;6.84
2020;12;28;1;1;4.32
2020;12;28;2;1;5.91
2020;12;28;3;1;6.35
2020;12;28;4;1;9.77
2020;12;28;5;1;13.80
2020;12;28;6;1;14.58
2020;12;28;7;1;14.84
2020;12;28;8;1;15.23
2020;12;28;9;1;15.31
2020;12;28;10;1;15.32
2020;12;28;11;1;15.51
2020;12;28;12;1;15.45
2020;12;28;13;1;15.40
2020;12;28;14;1;15.45
2020;12;28;15;1;15.42
2020;12;28;16;1;15.41
2020;12;28;17;1;15.24
2020;12;28;18;1;15.55
2020;12;28;19;1;15.51
2020;12;28;20;1;15.29
2020;12;28;21;1;15.39
2020;12;28;22;1;15.12
2020;12;28;23;1;14.85
2020;12;29;0;2;15.10
2020;12;29;1;2;15.05
2020;12;29;2;2;15.00
2020;12;29;3;2;14.94
2020;12;29;4;2;15.04
2020;12;29;5;2;15.14
2020;12;29;6;2;15.44
2020;12;29;7;2;15.58
2020;12;29;8;2;17.00
2020;12;29;9;2;16.91
2020;12;29;10;2;17.00
2020;12;29;11;2;17.14
2020;12;29;12;2;16.91
2020;12;29;13;2;18.39
2020;12;29;14;2;18.32
2020;12;29;15;2;18.61
2020;12;29;16;2;18.40
2020;12;29;17;2;18.25
2020;12;29;18;2;18.12
2020;12;29;19;2;18.10
2020;12;29;20;2;17.93
2020;12;29;21;2;17.75
2020;12;29;22;2;16.95
2020;12;29;23;2;16.07
2020;12;30;0;3;18.94
2020;12;30;1;3;18.56
2020;12;30;2;3;18.06
2020;12;30;3;3;17.91
2020;12;30;4;3;18.06
2020;12;30;5;3;18.80
2020;12;30;6;3;19.18
2020;12;30;7;3;18.90
2020;12;30;8;3;19.53
2020;12;30;9;3;20.18
2020;12;30;10;3;20.47
2020;12;30;11;3;20.89
2020;12;30;12;3;22.16
2020;12;30;13;3;21.79
2020;12;30;14;3;22.17
2020;12;30;15;3;22.82
2020;12;30;16;3;22.43
2020;12;30;17;3;22.33
2020;12;30;18;3;22.30
2020;12;30;19;3;21.88
2020;12;30;20;3;22.15
2020;12;30;21;3;21.46
2020;12;30;22;3;22.09
2020;12;30;23;3;21.18
2020;12;31;0;4;21.05
2020;12;31;1;4;20.93
2020;12;31;2;4;20.84
2020;12;31;3;4;20.81
2020;12;31;4;4;20.76
2020;12;31;5;4;20.89
2020;12;31;6;4;21.68
2020;12;31;7;4;21.71
2020;12;31;8;4;25.27
2020;12;31;9;4;27.07
2020;12;31;10;4;27.26
2020;12;31;11;4;27.63
2020;12;31;12;4;27.79
2020;12;31;13;4;28.08
2020;12;31;14;4;28.57
2020;12;31;15;4;30.24
2020;12;31;16;4;33.93
2020;12;31;17;4;31.84
2020;12;31;18;4;29.22
2020;12;31;19;4;27.64
2020;12;31;20;4;26.69
2020;12;31;21;4;26.62
2020;12;31;22;4;26.44
2020;12;31;23;4;24.98
2021;1;1;0;5;25.54
2021;1;1;1;5;24.64
2021;1;1;2;5;25.44
2021;1;1;3;5;25.39
2021;1;1;4;5;25.48
2021;1;1;5;5;25.67
2021;1;1;6;5;26.18
2021;1;1;7;5;26.79
2021;1;1;8;5;26.76
2021;1;1;9;5;26.94
2021;1;1;10;5;27.54
2021;1;1;11;5;27.85
2021;1;1;12;5;28.08
2021;1;1;13;5;28.55
2021;1;1;14;5;29.33
2021;1;1;15;5;30.74
2021;1;1;16;5;32.50
2021;1;1;17;5;32.44
2021;1;1;18;5;30.97
2021;1;1;19;5;30.36
2021;1;1;20;5;29.36
2021;1;1;21;5;26.85
2021;1;1;22;5;24.63
2021;1;1;23;5;23.44
2021;1;2;0;6;23.36
2021;1;2;1;6;23.43
2021;1;2;2;6;23.33
2021;1;2;3;6;23.36
2021;1;2;4;6;23.43
2021;1;2;5;6;24.99
2021;1;2;6;6;25.89
2021;1;2;7;6;27.30
