Production;Consumption;F_Aar;F_Mnd;F_Dag;F_Time
18980;18297;2020;2;8;19
17867;17812;2020;2;8;20
17367;17496;2020;2;8;21
16358;16999;2020;2;8;22
15250;16461;2020;2;8;23
14589;16035;2020;2;9;0
13769;15726;2020;2;9;1
12724;15511;2020;2;9;2
11166;15527;2020;2;9;3
10364;15432;2020;2;9;4
10184;15622;2020;2;9;5
10671;15909;2020;2;9;6
11360;16288;2020;2;9;7
12091;16637;2020;2;9;8
13216;17494;2020;2;9;9
13722;17972;2020;2;9;10
13962;17988;2020;2;9;11
14018;18065;2020;2;9;12
13997;18089;2020;2;9;13
14055;18033;2020;2;9;14
14170;18107;2020;2;9;15
14460;18229;2020;2;9;16
14942;18307;2020;2;9;17
14697;18218;2020;2;9;18
13886;18055;2020;2;9;19
13471;17791;2020;2;9;20
13353;17506;2020;2;9;21
12923;17137;2020;2;9;22
12077;16445;2020;2;9;23
11574;15919;2020;2;10;0
10924;15636;2020;2;10;1
10232;15317;2020;2;10;2
10332;15361;2020;2;10;3
10575;15601;2020;2;10;4
11440;16082;2020;2;10;5
13646;17302;2020;2;10;6
16590;18668;2020;2;10;7
18229;18998;2020;2;10;8
17468;18904;2020;2;10;9
16686;18976;2020;2;10;10
16337;18776;2020;2;10;11
15658;18666;2020;2;10;12
15800;18791;2020;2;10;13
15662;18803;2020;2;10;14
15951;18955;2020;2;10;15
16821;19232;2020;2;10;16
18411;19387;2020;2;10;17
18313;19369;2020;2;10;18
17342;19146;2020;2;10;19
16397;18769;2020;2;10;20
15593;18307;2020;2;10;21
14359;17603;2020;2;10;22
12682;16695;2020;2;10;23
12409;16269;2020;2;11;0
12083;16100;2020;2;11;1
12318;16249;2020;2;11;2
12250;16235;2020;2;11;3
12353;16388;2020;2;11;4
13311;16884;2020;2;11;5
16094;18305;2020;2;11;6
19683;19958;2020;2;11;7
20275;20530;2020;2;11;8
19134;19974;2020;2;11;9
19341;19908;2020;2;11;10
19044;19572;2020;2;11;11
18557;18941;2020;2;11;12
18222;18632;2020;2;11;13
18876;18475;2020;2;11;14
19041;18590;2020;2;11;15
20200;19095;2020;2;11;16
21063;19525;2020;2;11;17
20669;19480;2020;2;11;18
19828;19307;2020;2;11;19
18482;18978;2020;2;11;20
16562;18512;2020;2;11;21
15350;18140;2020;2;11;22
13791;17307;2020;2;11;23
13190;16755;2020;2;12;0
12800;16357;2020;2;12;1
12776;16331;2020;2;12;2
12749;16309;2020;2;12;3
13261;16504;2020;2;12;4
15314;17128;2020;2;12;5
18503;18371;2020;2;12;6
20931;19827;2020;2;12;7
21250;19867;2020;2;12;8
21395;19898;2020;2;12;9
21503;19608;2020;2;12;10
20887;19268;2020;2;12;11
20271;18995;2020;2;12;12
20016;18750;2020;2;12;13
19653;18556;2020;2;12;14
19564;18728;2020;2;12;15
20018;18968;2020;2;12;16
21381;19345;2020;2;12;17
21307;19462;2020;2;12;18
20962;19579;2020;2;12;19
20168;19306;2020;2;12;20
19122;18919;2020;2;12;21
18064;18300;2020;2;12;22
17107;17516;2020;2;12;23
17128;16944;2020;2;13;0
17149;16670;2020;2;13;1
17062;16593;2020;2;13;2
17251;16573;2020;2;13;3
17705;16842;2020;2;13;4
18754;17391;2020;2;13;5
20996;18848;2020;2;13;6
23526;20701;2020;2;13;7
23989;20878;2020;2;13;8
23402;20610;2020;2;13;9
22928;19992;2020;2;13;10
22873;19693;2020;2;13;11
22515;19230;2020;2;13;12
22004;18804;2020;2;13;13
21581;18799;2020;2;13;14
21663;18923;2020;2;13;15
22013;19419;2020;2;13;16
22652;20003;2020;2;13;17
22371;19989;2020;2;13;18
22157;19801;2020;2;13;19
21823;19815;2020;2;13;20
21525;19471;2020;2;13;21
21186;18865;2020;2;13;22
20484;18069;2020;2;13;23
20979;17652;2020;2;14;0
20847;17379;2020;2;14;1
20789;17262;2020;2;14;2
20779;17287;2020;2;14;3
20987;17519;2020;2;14;4
21439;18043;2020;2;14;5
22326;19492;2020;2;14;6
23509;21196;2020;2;14;7
23832;21507;2020;2;14;8
23623;21272;2020;2;14;9
22924;20598;2020;2;14;10
22464;20028;2020;2;14;11
22486;19878;2020;2;14;12
22476;19783;2020;2;14;13
22424;19832;2020;2;14;14
22521;19811;2020;2;14;15
22439;20028;2020;2;14;16
22673;20299;2020;2;14;17
22097;20110;2020;2;14;18
21613;19830;2020;2;14;19
20732;19306;2020;2;14;20
20445;18892;2020;2;14;21
19315;18326;2020;2;14;22
18078;17446;2020;2;14;23
16533;16854;2020;2;15;0
15456;16451;2020;2;15;1
15095;16337;2020;2;15;2
14712;16109;2020;2;15;3
14766;16006;2020;2;15;4
15221;16143;2020;2;15;5
15402;16499;2020;2;15;6
16638;16991;2020;2;15;7
17646;17509;2020;2;15;8
19368;18194;2020;2;15;9
19956;18211;2020;2;15;10
20017;17878;2020;2;15;11
19400;17658;2020;2;15;12
18289;17310;2020;2;15;13
18344;17328;2020;2;15;14
19226;17788;2020;2;15;15
20131;18250;2020;2;15;16
20577;18631;2020;2;15;17
19958;18509;2020;2;15;18
18305;18045;2020;2;15;19
15782;17565;2020;2;15;20
13954;17364;2020;2;15;21
12666;16997;2020;2;15;22
11785;16443;2020;2;15;23
12102;16109;2020;2;16;0
12178;15738;2020;2;16;1
11870;15301;2020;2;16;2
11510;15099;2020;2;16;3
10887;15016;2020;2;16;4
10592;15005;2020;2;16;5
10694;15133;2020;2;16;6
11329;15496;2020;2;16;7
12090;15732;2020;2;16;8
12749;16507;2020;2;16;9
13808;17410;2020;2;16;10
14125;17669;2020;2;16;11
14083;17534;2020;2;16;12
13901;17229;2020;2;16;13
13952;17559;2020;2;16;14
14099;17463;2020;2;16;15
15108;17818;2020;2;16;16
16912;18299;2020;2;16;17
17608;18189;2020;2;16;18
17258;18150;2020;2;16;19
16496;18066;2020;2;16;20
15526;17909;2020;2;16;21
14031;17241;2020;2;16;22
13155;16812;2020;2;16;23
12918;16457;2020;2;17;0
12646;16101;2020;2;17;1
12322;15956;2020;2;17;2
11569;15863;2020;2;17;3
11522;15894;2020;2;17;4
13319;16449;2020;2;17;5
17034;17654;2020;2;17;6
19423;18984;2020;2;17;7
20050;19312;2020;2;17;8
19593;19200;2020;2;17;9
19799;19283;2020;2;17;10
19399;18881;2020;2;17;11
18783;18596;2020;2;17;12
18526;18259;2020;2;17;13
18554;18137;2020;2;17;14
18751;18139;2020;2;17;15
19471;18437;2020;2;17;16
20462;18620;2020;2;17;17
19871;18357;2020;2;17;18
19722;18256;2020;2;17;19
18792;17936;2020;2;17;20
18338;17877;2020;2;17;21
17095;17239;2020;2;17;22
16067;16540;2020;2;17;23
14700;15944;2020;2;18;0
13896;15565;2020;2;18;1
13638;15549;2020;2;18;2
13128;15477;2020;2;18;3
13608;15762;2020;2;18;4
15018;16153;2020;2;18;5
17235;17137;2020;2;18;6
19509;18665;2020;2;18;7
19774;18995;2020;2;18;8
19722;19080;2020;2;18;9
19584;19279;2020;2;18;10
19442;19109;2020;2;18;11
18771;19017;2020;2;18;12
18786;18876;2020;2;18;13
18737;18402;2020;2;18;14
18564;18148;2020;2;18;15
18527;18366;2020;2;18;16
19338;18883;2020;2;18;17
19518;19133;2020;2;18;18
19085;19136;2020;2;18;19
18730;18637;2020;2;18;20
18455;18170;2020;2;18;21
17393;17358;2020;2;18;22
16581;16853;2020;2;18;23
16510;16501;2020;2;19;0
16773;16440;2020;2;19;1
17256;16649;2020;2;19;2
17562;16687;2020;2;19;3
17889;16874;2020;2;19;4
18511;17276;2020;2;19;5
20293;18870;2020;2;19;6
21292;20225;2020;2;19;7
21637;20563;2020;2;19;8
21709;20249;2020;2;19;9
21373;19605;2020;2;19;10
20789;19042;2020;2;19;11
20299;18544;2020;2;19;12
20037;18292;2020;2;19;13
19827;18294;2020;2;19;14
19880;18219;2020;2;19;15
20158;18398;2020;2;19;16
21544;18991;2020;2;19;17
22093;19302;2020;2;19;18
21776;19222;2020;2;19;19
21537;19023;2020;2;19;20
21359;18749;2020;2;19;21
20833;18238;2020;2;19;22
20318;17519;2020;2;19;23
19609;17141;2020;2;20;0
19139;16827;2020;2;20;1
18750;16687;2020;2;20;2
18655;16641;2020;2;20;3
18683;16743;2020;2;20;4
19033;17129;2020;2;20;5
20294;18405;2020;2;20;6
21119;19521;2020;2;20;7
21223;19936;2020;2;20;8
21256;19919;2020;2;20;9
21561;19983;2020;2;20;10
21547;19729;2020;2;20;11
20876;19635;2020;2;20;12
20527;19608;2020;2;20;13
20367;19583;2020;2;20;14
20045;19614;2020;2;20;15
20312;19829;2020;2;20;16
20845;19857;2020;2;20;17
20543;19809;2020;2;20;18
19919;19437;2020;2;20;19
18901;18825;2020;2;20;20
17787;18351;2020;2;20;21
16540;17928;2020;2;20;22
14771;17186;2020;2;20;23
14950;16783;2020;2;21;0
13937;16549;2020;2;21;1
13441;16423;2020;2;21;2
14591;16393;2020;2;21;3
15320;16475;2020;2;21;4
16740;16854;2020;2;21;5
18972;18031;2020;2;21;6
20759;19538;2020;2;21;7
21222;19877;2020;2;21;8
21024;19546;2020;2;21;9
20664;19414;2020;2;21;10
20103;19114;2020;2;21;11
19810;19179;2020;2;21;12
19527;19281;2020;2;21;13
19139;19077;2020;2;21;14
18594;18864;2020;2;21;15
18637;18871;2020;2;21;16
19307;19022;2020;2;21;17
19024;18908;2020;2;21;18
17921;18824;2020;2;21;19
16721;18167;2020;2;21;20
15722;17626;2020;2;21;21
15048;17114;2020;2;21;22
14083;16494;2020;2;21;23
13579;15925;2020;2;22;0
12212;15564;2020;2;22;1
11878;15376;2020;2;22;2
11815;14988;2020;2;22;3
11882;14916;2020;2;22;4
12163;15291;2020;2;22;5
12858;15924;2020;2;22;6
13220;16080;2020;2;22;7
13958;16534;2020;2;22;8
14792;17135;2020;2;22;9
15619;17689;2020;2;22;10
15954;17766;2020;2;22;11
15882;17517;2020;2;22;12
15931;17403;2020;2;22;13
15474;17186;2020;2;22;14
15452;17147;2020;2;22;15
15561;17512;2020;2;22;16
16321;17969;2020;2;22;17
17157;18499;2020;2;22;18
16281;18339;2020;2;22;19
15285;17832;2020;2;22;20
14469;17433;2020;2;22;21
14242;17194;2020;2;22;22
14043;16801;2020;2;22;23
13183;16383;2020;2;23;0
12777;16186;2020;2;23;1
12375;15840;2020;2;23;2
11958;15627;2020;2;23;3
12197;15874;2020;2;23;4
12441;16020;2020;2;23;5
12574;16219;2020;2;23;6
12945;16386;2020;2;23;7
14139;16802;2020;2;23;8
16307;17314;2020;2;23;9
17626;17444;2020;2;23;10
17899;17283;2020;2;23;11
17595;17027;2020;2;23;12
17927;17218;2020;2;23;13
17686;17119;2020;2;23;14
17420;17139;2020;2;23;15
17525;17461;2020;2;23;16
19071;17905;2020;2;23;17
19785;18284;2020;2;23;18
18665;18219;2020;2;23;19
17167;18262;2020;2;23;20
15822;17957;2020;2;23;21
15751;17308;2020;2;23;22
14559;17081;2020;2;23;23
13598;16952;2020;2;24;0
12976;16426;2020;2;24;1
13452;16386;2020;2;24;2
14763;16438;2020;2;24;3
16563;16744;2020;2;24;4
18199;17108;2020;2;24;5
19983;18500;2020;2;24;6
20568;20050;2020;2;24;7
20783;20388;2020;2;24;8
21038;20225;2020;2;24;9
20436;19707;2020;2;24;10
20249;19255;2020;2;24;11
20288;18953;2020;2;24;12
20391;18854;2020;2;24;13
20236;18799;2020;2;24;14
19789;18830;2020;2;24;15
20152;19093;2020;2;24;16
20814;19451;2020;2;24;17
21256;19690;2020;2;24;18
21159;19660;2020;2;24;19
21262;19459;2020;2;24;20
21110;19108;2020;2;24;21
20457;18456;2020;2;24;22
18850;17746;2020;2;24;23
17835;17157;2020;2;25;0
16724;16967;2020;2;25;1
16092;16799;2020;2;25;2
16487;16823;2020;2;25;3
17427;17107;2020;2;25;4
19009;17643;2020;2;25;5
21245;19078;2020;2;25;6
22916;20660;2020;2;25;7
22766;20717;2020;2;25;8
22388;20610;2020;2;25;9
22538;20435;2020;2;25;10
22197;20037;2020;2;25;11
21852;19731;2020;2;25;12
21987;19573;2020;2;25;13
22092;19350;2020;2;25;14
22150;19572;2020;2;25;15
22495;20115;2020;2;25;16
23207;20472;2020;2;25;17
23027;20449;2020;2;25;18
22619;20344;2020;2;25;19
22197;19831;2020;2;25;20
21834;19424;2020;2;25;21
21001;18829;2020;2;25;22
20432;18169;2020;2;25;23
20125;17680;2020;2;26;0
20186;17369;2020;2;26;1
20394;17423;2020;2;26;2
20256;17293;2020;2;26;3
20526;17513;2020;2;26;4
21355;18147;2020;2;26;5
22710;19512;2020;2;26;6
23622;20971;2020;2;26;7
24274;21348;2020;2;26;8
23931;21128;2020;2;26;9
23487;20759;2020;2;26;10
22820;20260;2020;2;26;11
22686;19970;2020;2;26;12
22623;19843;2020;2;26;13
22529;19584;2020;2;26;14
22405;19729;2020;2;26;15
22663;19969;2020;2;26;16
23066;20231;2020;2;26;17
23315;20562;2020;2;26;18
23086;20471;2020;2;26;19
23194;20383;2020;2;26;20
23109;20113;2020;2;26;21
22506;19530;2020;2;26;22
21791;18847;2020;2;26;23
21246;18358;2020;2;27;0
21233;18194;2020;2;27;1
21125;18071;2020;2;27;2
21347;18109;2020;2;27;3
21435;18307;2020;2;27;4
21760;18907;2020;2;27;5
22982;20245;2020;2;27;6
23855;21590;2020;2;27;7
24268;21805;2020;2;27;8
24292;21661;2020;2;27;9
24422;21481;2020;2;27;10
24376;21230;2020;2;27;11
23772;20767;2020;2;27;12
23251;20436;2020;2;27;13
23160;20123;2020;2;27;14
23298;20139;2020;2;27;15
23043;20444;2020;2;27;16
23445;20630;2020;2;27;17
23685;21047;2020;2;27;18
23376;20804;2020;2;27;19
23224;20484;2020;2;27;20
23133;20154;2020;2;27;21
22418;19708;2020;2;27;22
21248;18941;2020;2;27;23
21192;18429;2020;2;28;0
20975;18059;2020;2;28;1
21136;17925;2020;2;28;2
21275;17972;2020;2;28;3
21386;18274;2020;2;28;4
21608;18798;2020;2;28;5
22650;20012;2020;2;28;6
23749;21470;2020;2;28;7
24129;21861;2020;2;28;8
23798;21527;2020;2;28;9
23511;21232;2020;2;28;10
23116;20836;2020;2;28;11
22407;20275;2020;2;28;12
21904;20057;2020;2;28;13
21652;19635;2020;2;28;14
21709;19479;2020;2;28;15
22051;19492;2020;2;28;16
22376;19762;2020;2;28;17
23185;20229;2020;2;28;18
22673;20155;2020;2;28;19
21959;19563;2020;2;28;20
21227;18814;2020;2;28;21
21116;18484;2020;2;28;22
20903;17940;2020;2;28;23
20202;17955;2020;2;29;0
19878;17447;2020;2;29;1
19049;17242;2020;2;29;2
18315;17240;2020;2;29;3
17386;17190;2020;2;29;4
16427;17209;2020;2;29;5
17744;17735;2020;2;29;6
19167;18263;2020;2;29;7
20385;19010;2020;2;29;8
20968;19584;2020;2;29;9
21060;19804;2020;2;29;10
20506;19815;2020;2;29;11
19701;19607;2020;2;29;12
19203;19482;2020;2;29;13
19353;19597;2020;2;29;14
20305;19672;2020;2;29;15
20737;19801;2020;2;29;16
21706;20119;2020;2;29;17
22357;20362;2020;2;29;18
20696;20003;2020;2;29;19
18759;19388;2020;2;29;20
17559;18835;2020;2;29;21
17698;18461;2020;2;29;22
16767;18274;2020;2;29;23
15120;17777;2020;3;1;0
14606;17570;2020;3;1;1
14070;17360;2020;3;1;2
13666;17408;2020;3;1;3
13275;17442;2020;3;1;4
13088;17325;2020;3;1;5
13622;17568;2020;3;1;6
14406;17840;2020;3;1;7
15471;18243;2020;3;1;8
16100;18498;2020;3;1;9
16608;18697;2020;3;1;10
16742;18903;2020;3;1;11
16321;18668;2020;3;1;12
16362;18691;2020;3;1;13
16456;18625;2020;3;1;14
16767;18628;2020;3;1;15
18565;18864;2020;3;1;16
20172;19160;2020;3;1;17
21511;19448;2020;3;1;18
21275;19323;2020;3;1;19
20960;19136;2020;3;1;20
20541;18840;2020;3;1;21
20001;18409;2020;3;1;22
19082;17608;2020;3;1;23
19033;17293;2020;3;2;0
18922;17034;2020;3;2;1
19015;16990;2020;3;2;2
19287;17031;2020;3;2;3
19410;17088;2020;3;2;4
19821;17353;2020;3;2;5
21118;18641;2020;3;2;6
22581;19983;2020;3;2;7
22706;20175;2020;3;2;8
22758;20093;2020;3;2;9
22235;19885;2020;3;2;10
21802;19464;2020;3;2;11
21384;19221;2020;3;2;12
21550;19020;2020;3;2;13
21858;18969;2020;3;2;14
21752;18975;2020;3;2;15
21734;19201;2020;3;2;16
21999;19421;2020;3;2;17
22344;19733;2020;3;2;18
22216;19653;2020;3;2;19
22046;19482;2020;3;2;20
21739;19098;2020;3;2;21
20957;18425;2020;3;2;22
20352;17678;2020;3;2;23
20358;17250;2020;3;3;0
20099;16960;2020;3;3;1
20106;16886;2020;3;3;2
20027;16867;2020;3;3;3
19881;16884;2020;3;3;4
19608;17158;2020;3;3;5
19770;18494;2020;3;3;6
21273;19841;2020;3;3;7
21513;20055;2020;3;3;8
21576;19859;2020;3;3;9
21466;19719;2020;3;3;10
21002;19435;2020;3;3;11
20936;19170;2020;3;3;12
20528;19105;2020;3;3;13
20498;19259;2020;3;3;14
20695;19290;2020;3;3;15
20621;19453;2020;3;3;16
20930;19636;2020;3;3;17
21856;20195;2020;3;3;18
22325;20037;2020;3;3;19
21736;19682;2020;3;3;20
21454;19312;2020;3;3;21
20804;18665;2020;3;3;22
19991;17984;2020;3;3;23
19521;17391;2020;3;4;0
18943;16846;2020;3;4;1
19031;16788;2020;3;4;2
19113;16874;2020;3;4;3
19304;16985;2020;3;4;4
19671;17389;2020;3;4;5
20015;18643;2020;3;4;6
20993;20130;2020;3;4;7
21097;20306;2020;3;4;8
21052;20166;2020;3;4;9
21215;19849;2020;3;4;10
20952;19467;2020;3;4;11
20745;19256;2020;3;4;12
20268;19077;2020;3;4;13
20394;19127;2020;3;4;14
20368;19066;2020;3;4;15
20470;19319;2020;3;4;16
20826;19425;2020;3;4;17
22380;19937;2020;3;4;18
21764;19782;2020;3;4;19
21582;19566;2020;3;4;20
21389;19213;2020;3;4;21
21095;18707;2020;3;4;22
20321;18084;2020;3;4;23
19918;17448;2020;3;5;0
19652;17120;2020;3;5;1
19462;16959;2020;3;5;2
19696;16999;2020;3;5;3
19917;17072;2020;3;5;4
20340;17734;2020;3;5;5
20560;18985;2020;3;5;6
21716;20564;2020;3;5;7
22176;20947;2020;3;5;8
21806;20477;2020;3;5;9
21496;20025;2020;3;5;10
21036;19449;2020;3;5;11
20665;18860;2020;3;5;12
20215;18549;2020;3;5;13
20112;18494;2020;3;5;14
21286;18571;2020;3;5;15
21243;18737;2020;3;5;16
21659;18945;2020;3;5;17
22090;19404;2020;3;5;18
22341;19488;2020;3;5;19
22310;19530;2020;3;5;20
21739;19160;2020;3;5;21
20963;18501;2020;3;5;22
20158;17783;2020;3;5;23
20103;17301;2020;3;6;0
19543;16895;2020;3;6;1
19816;17022;2020;3;6;2
19790;16945;2020;3;6;3
19976;17184;2020;3;6;4
20404;17721;2020;3;6;5
21861;19209;2020;3;6;6
23183;20568;2020;3;6;7
23278;21011;2020;3;6;8
23327;20927;2020;3;6;9
23586;20788;2020;3;6;10
23106;20165;2020;3;6;11
22870;19636;2020;3;6;12
22475;19467;2020;3;6;13
21914;19136;2020;3;6;14
21873;19068;2020;3;6;15
21810;19002;2020;3;6;16
22180;19234;2020;3;6;17
22712;19729;2020;3;6;18
22716;19712;2020;3;6;19
22134;19342;2020;3;6;20
21099;18785;2020;3;6;21
20964;18437;2020;3;6;22
20016;17750;2020;3;6;23
20313;17336;2020;3;7;0
20156;17031;2020;3;7;1
20034;16922;2020;3;7;2
20019;16930;2020;3;7;3
20169;17034;2020;3;7;4
20032;17197;2020;3;7;5
19866;17520;2020;3;7;6
20424;17829;2020;3;7;7
21315;18505;2020;3;7;8
21978;18855;2020;3;7;9
22187;19065;2020;3;7;10
22049;18893;2020;3;7;11
21586;18532;2020;3;7;12
21008;18325;2020;3;7;13
20906;18319;2020;3;7;14
20765;18279;2020;3;7;15
20996;18503;2020;3;7;16
21556;18960;2020;3;7;17
21584;19164;2020;3;7;18
21613;19098;2020;3;7;19
20955;18632;2020;3;7;20
19889;18046;2020;3;7;21
18793;17597;2020;3;7;22
17695;17229;2020;3;7;23
16927;16848;2020;3;8;0
15582;16230;2020;3;8;1
14759;16050;2020;3;8;2
13726;15973;2020;3;8;3
13183;16005;2020;3;8;4
12980;16012;2020;3;8;5
12837;16099;2020;3;8;6
14205;16211;2020;3;8;7
15239;16814;2020;3;8;8
15594;17236;2020;3;8;9
15962;17540;2020;3;8;10
15548;17677;2020;3;8;11
14391;17556;2020;3;8;12
14170;17519;2020;3;8;13
14505;17590;2020;3;8;14
15300;17557;2020;3;8;15
16759;17364;2020;3;8;16
17691;17412;2020;3;8;17
18687;17790;2020;3;8;18
18415;17772;2020;3;8;19
17724;17466;2020;3;8;20
16977;17057;2020;3;8;21
16057;16563;2020;3;8;22
15299;15980;2020;3;8;23
14320;15532;2020;3;9;0
13896;15337;2020;3;9;1
14069;15445;2020;3;9;2
14656;15417;2020;3;9;3
15877;15768;2020;3;9;4
17542;16335;2020;3;9;5
19120;17691;2020;3;9;6
20731;19244;2020;3;9;7
20978;19247;2020;3;9;8
20845;18859;2020;3;9;9
20793;18574;2020;3;9;10
20720;18356;2020;3;9;11
20277;18001;2020;3;9;12
20340;18036;2020;3;9;13
20003;17790;2020;3;9;14
20225;17850;2020;3;9;15
19832;17991;2020;3;9;16
20027;18099;2020;3;9;17
20582;18301;2020;3;9;18
20124;18237;2020;3;9;19
19715;18225;2020;3;9;20
19332;17948;2020;3;9;21
18516;17283;2020;3;9;22
18017;16599;2020;3;9;23
17915;16119;2020;3;10;0
17720;15887;2020;3;10;1
17546;15806;2020;3;10;2
17288;15726;2020;3;10;3
17266;15840;2020;3;10;4
17776;16507;2020;3;10;5
19504;18036;2020;3;10;6
21423;19343;2020;3;10;7
22088;19367;2020;3;10;8
21725;19163;2020;3;10;9
21526;19073;2020;3;10;10
21298;18990;2020;3;10;11
21087;18861;2020;3;10;12
21092;18752;2020;3;10;13
21078;18883;2020;3;10;14
20864;19114;2020;3;10;15
20603;18963;2020;3;10;16
20754;18809;2020;3;10;17
20916;18924;2020;3;10;18
20274;18801;2020;3;10;19
19621;18596;2020;3;10;20
18891;18246;2020;3;10;21
17412;17685;2020;3;10;22
15022;17001;2020;3;10;23
13717;16478;2020;3;11;0
13363;16103;2020;3;11;1
13418;15955;2020;3;11;2
13545;15864;2020;3;11;3
15153;16008;2020;3;11;4
16626;16364;2020;3;11;5
18792;17678;2020;3;11;6
20622;18868;2020;3;11;7
20985;19137;2020;3;11;8
20627;19027;2020;3;11;9
20669;18847;2020;3;11;10
20320;18445;2020;3;11;11
19710;17953;2020;3;11;12
19195;17689;2020;3;11;13
18839;17675;2020;3;11;14
18954;17819;2020;3;11;15
19166;17795;2020;3;11;16
19299;17910;2020;3;11;17
19859;18222;2020;3;11;18
19900;18422;2020;3;11;19
19439;18312;2020;3;11;20
19162;17847;2020;3;11;21
17810;17064;2020;3;11;22
16855;16472;2020;3;11;23
15932;16317;2020;3;12;0
14911;16007;2020;3;12;1
14261;15906;2020;3;12;2
13154;15725;2020;3;12;3
12759;15998;2020;3;12;4
14057;16540;2020;3;12;5
17501;17832;2020;3;12;6
19950;18862;2020;3;12;7
20921;19431;2020;3;12;8
19896;19351;2020;3;12;9
19137;19320;2020;3;12;10
18567;18952;2020;3;12;11
17880;18595;2020;3;12;12
17612;18352;2020;3;12;13
17374;18026;2020;3;12;14
18931;18058;2020;3;12;15
19657;18117;2020;3;12;16
20191;18338;2020;3;12;17
20739;18799;2020;3;12;18
20507;18959;2020;3;12;19
19185;18553;2020;3;12;20
17855;18029;2020;3;12;21
16503;17375;2020;3;12;22
15293;16949;2020;3;12;23
15268;16577;2020;3;13;0
14631;16285;2020;3;13;1
14325;16176;2020;3;13;2
14819;16055;2020;3;13;3
15222;16352;2020;3;13;4
16783;16906;2020;3;13;5
19599;18065;2020;3;13;6
21244;19266;2020;3;13;7
21573;19971;2020;3;13;8
20400;20069;2020;3;13;9
20058;19833;2020;3;13;10
19910;19435;2020;3;13;11
18986;19317;2020;3;13;12
17880;19053;2020;3;13;13
17466;18752;2020;3;13;14
17802;18642;2020;3;13;15
19054;18643;2020;3;13;16
20670;18942;2020;3;13;17
21598;19611;2020;3;13;18
21194;19384;2020;3;13;19
21065;19036;2020;3;13;20
20716;18764;2020;3;13;21
20038;18319;2020;3;13;22
19683;18046;2020;3;13;23
19653;17692;2020;3;14;0
19427;17474;2020;3;14;1
19314;17337;2020;3;14;2
19247;17311;2020;3;14;3
19770;17490;2020;3;14;4
19883;17686;2020;3;14;5
20126;18201;2020;3;14;6
20739;18493;2020;3;14;7
21168;18517;2020;3;14;8
21697;18874;2020;3;14;9
21774;18919;2020;3;14;10
21496;18425;2020;3;14;11
20876;18167;2020;3;14;12
20534;18072;2020;3;14;13
20066;17724;2020;3;14;14
19969;17732;2020;3;14;15
20010;17872;2020;3;14;16
20776;18603;2020;3;14;17
21247;18904;2020;3;14;18
20656;18938;2020;3;14;19
19609;18271;2020;3;14;20
17719;17866;2020;3;14;21
16568;17547;2020;3;14;22
15780;17182;2020;3;14;23
15681;16600;2020;3;15;0
14859;16214;2020;3;15;1
13573;16010;2020;3;15;2
13155;15970;2020;3;15;3
12954;15847;2020;3;15;4
12326;15923;2020;3;15;5
12382;15966;2020;3;15;6
